"","EIN","NAME.x","NAME.y","ICO","STREET","CITY","STATE","ZIP","GROUP","SUBSECTION","AFFILIATION","CLASSIFICATION","RULING","DEDUCTIBILITY","FOUNDATION","ACTIVITY","ORGANIZATION","STATUS","TAX_PERIOD","ASSET_CD","INCOME_CD","FILING_REQ_CD","PF_FILING_REQ_CD","ACCT_PD","ASSET_AMT","INCOME_AMT","REVENUE_AMT","NTEE_CD","SORT_NAME"
"408","237003934","PASADENA OPERA GUILD","PASADENA OPERA GUILD","% CITIZENS BANK","PO BOX 80547","SAN MARINO","CA","91118-8547",0,3,3,1200,0,1,16,59927349,1,1,201605,3,3,2,0,5,31511,28572,28572,"A6A0",""
"409","264443585","PEACH STATE OPERA COMPANY","PEACH STATE OPERA COMPANY","% JACQUELINE BUSTIN","1557 BUFORD DR UNIT 492364","LAWRENCEVILLE","GA","30049-0159",0,3,3,1000,0,1,15,0,1,1,201606,2,3,2,0,6,16901,36819,36819,"A6A",""
"410","421320801","PELLA OPERA HOUSE COMMISSION","PELLA OPERA HOUSE COMMISSION","","PO BOX 326","PELLA","IA","50219-0326",0,3,3,1000,0,1,15,296000000,1,1,201506,6,4,1,0,6,1533119,282564,263823,"A6AZ",""
"411","592387417","PENSACOLA OPERA INC","PENSACOLA OPERA INC","","75 S TARRAGONA ST","PENSACOLA","FL","32502-6028",0,3,3,2000,0,1,16,88000000,1,1,201507,6,6,1,0,7,1655883,1345522,1345522,"A6A0",""
"412","232999416","PHILADELPHIA CHINESE OPERA SOCIETY INC","PHILADELPHIA CHINESE OPERA SOCIETY INC","","217 N 11TH ST","PHILADELPHIA","PA","19107-1865",0,3,3,1000,0,1,16,0,1,1,201512,3,3,1,0,12,28600,79980,79980,"A6A",""
"413","204517566","PHOENIX METROPOLITAN OPERA","AZ OPERA COMPANY","% JOHN MASSARO","3120 W CAREFREE HWY STE 1-106","PHOENIX","AZ","85086-3259",0,3,3,1000,0,1,16,0,1,1,201606,3,4,1,0,6,56268,166991,166991,"","PHOENIX METROPOLITAN OPERA"
"414","591743689","PIEDMONT OPERA THEATER, INC.","PIEDMONT OPERA INC","% A J EDGE","636 HOLLY AVE","WINSTON SALEM","NC","27101-2716",0,3,3,1200,0,1,15,90123000,1,1,201606,5,6,1,0,6,641330,1149323,997293,"",""
"415","742592657","PIKES PEAK OPERA LEAGUE","PIKES PEAK OPERA LEAGUE","","PO BOX 38478","COLORADO SPGS","CO","80937-8478",0,3,3,2000,0,1,15,90000000,1,1,201508,3,3,1,0,8,69604,61799,26595,"A6A",""
"416","251073139","PITTSBURGH OPERA, INC.","PITTSBURGH OPERA INC","","2425 LIBERTY AVE","PITTSBURGH","PA","15222-4639",0,3,3,2000,0,1,15,119000000,1,1,201606,8,7,1,0,6,23881810,9363720,7000114,"A6A0",""
"417","942418029","PLACIDO DOMINGO OPERA FOUNDATION","POCKET OPERA INC","","469 BRYANT ST","SAN FRANCISCO","CA","94107-1316",0,3,3,2100,0,1,15,89090000,1,1,201509,3,4,1,0,9,85867,312678,272708,"A6A0",""
"418","942418029","POCKET OPERA INC","POCKET OPERA INC","","469 BRYANT ST","SAN FRANCISCO","CA","94107-1316",0,3,3,2100,0,1,15,89090000,1,1,201509,3,4,1,0,9,85867,312678,272708,"A6A0",""
"419","936034321","PORTLAND OPERA ASSOCIATION INC","PORTLAND OPERA ASSOCIATION INC","","211 SE CARUTHERS","PORTLAND","OR","97214-4502",0,3,3,2000,0,1,16,90088119,1,1,201606,8,7,1,0,9,27987800,6032887,6030445,"A6A0",""
"420","10496860","PORTLAND OPERA REPERTORY THEATRE","PORTLAND OPERA REPERTORY THEATRE","","PO BOX 7733","PORTLAND","ME","04112-7733",0,3,3,1000,0,1,15,995008000,1,1,201509,3,4,1,0,9,98083,352642,315885,"A6A0",""
"421","203503872","PRO CANTUS LYRIC OPERA INC","PRO CANTUS LYRIC OPERA INC","% EDINIR DE OLIVEIRA","PO BOX 3690","MCALLEN","TX","78502-3690",0,3,3,2000,0,1,15,0,1,1,201512,2,3,1,0,12,15328,73256,73256,"A6A",""
"422","260701319","PUGET SOUND CONCERT OPERA","PUGET SOUND CONCERT OPERA","% REGINA L THOMAS","206 NW 40TH ST","SEATTLE","WA","98107-4939",0,3,3,2000,0,1,16,0,1,1,201407,0,0,2,0,7,0,0,0,"A6A",""
"423","113093248","QI SHU FANGS PEKING OPERA ASSOCIATION INC","QI SHU FANGS PEKING OPERA ASSOCIATION INC","","8031 88TH RD","WOODHAVEN","NY","11421-2423",0,3,3,1000,0,1,16,0,1,1,201511,1,3,1,0,11,3044,68783,68783,"A6A0",""
"424","462698269","QUEEN CITY CHAMBER OPERA","QUEEN CITY CHAMBER OPERA","% ISAAC SELYA","7340 LAUREL OAK LN","CINCINNATI","OH","45237-2932",0,3,3,2000,0,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,"A69",""
"425","20484003","RAYLYNMOR OPERA","RAYLYNMOR OPERA","% DAVID BETZ","PO BOX 308","KEENE","NH","03431-0308",0,3,3,2000,0,1,15,995088000,1,1,201501,2,1,2,0,1,17999,9118,9118,"A6A0",""
"426","236394242","READING CIVIC OPERA SOCIETY INCORPORATED","READING CIVIC OPERA SOCIETY INCORPORATED","% READING CIVIC THEATRE","122 N 10TH ST","READING","PA","19601-0000",0,3,3,1000,0,1,16,119059000,1,1,201512,4,3,1,0,12,452221,83791,73080,"A650",""
"427","800705540","RED BEAN CANTONESE OPERA, INC.","RED BEAN CANTONESE OPERA INC","","192 - 10TH STREET","OAKLAND","CA","94607-4897",0,3,3,1000,0,1,15,0,1,1,201512,3,3,2,0,12,52476,45792,45792,"A65",""
"428","204618904","REGAL OPERA COMPANY","REGAL OPERA COMPANY","% PAM COCHRANE","2252 BEDFORD CIR","BEDFORD","TX","76021-1818",0,3,3,1200,0,1,16,0,1,1,201509,0,0,2,0,9,0,0,0,"A6A",""
"429","133201190","RENAISSANCE CHINESE OPERA SOCIETY","RENAISSANCE CHINESE OPERA SOCIETY","","C/O 22 CHATHAM SQUARE","NEW YORK","NY","10038-0000",0,3,3,2000,0,1,16,281000000,1,1,201512,3,0,2,0,12,30771,0,0,"",""
"430","205547075","REPERTORY OPERA COMPANY","REPERTORY OPERA COMPANY","% ELIZABETH FRASER","101 W MISSION BLVD NO 110-125","POMONA","CA","91766-1711",0,3,3,2000,0,1,15,0,1,1,201512,2,3,1,0,12,10266,68317,68317,"A6A",""
"431","454691402","RHYMES WITH OPERA","RHYMES WITH OPERA","% RUBY FULTON","PO BOX 4731","BALTIMORE","MD","21211-0731",0,3,3,1000,0,1,16,0,1,1,201512,0,0,2,0,12,0,0,0,"A6A",""
"432","237431029","RICHARD TUCKER MUSIC FOUNDATION INC","RICHARD TUCKER MUSIC FOUNDATION INC","","1790 BROADWAY STE 715","NEW YORK","NY","10019-1412",0,3,3,2000,0,1,15,40090119,1,1,201512,4,6,1,0,12,360188,1993278,1089853,"A6A",""
"433","651223761","RIDGE LIGHT OPERA OF NEW JERSEY INC","RIDGE LIGHT OPERA OF NEW JERSEY INC","% C/O CORSON","120 GOVERNOR DR","BASKING RIDGE","NJ","07920-3601",0,3,3,1200,0,1,16,0,1,1,201512,0,0,2,0,12,0,0,0,"A6A",""
"434","237175528","RIDGEWOOD GILBERT AND SULLIVAN OPERA CO","RIDGEWOOD GILBERT AND SULLIVAN OPERA CO","% DOMINI","30 S COLE AVE","SPRING VALLEY","NY","10977-5466",0,3,3,2000,0,1,15,119059000,1,1,201306,2,3,2,0,6,10755,28267,28267,"A6A0",""
"435","810537901","RIMROCK OPERA FOUNDATION INC","RIMROCK OPERA FOUNDATION INC","% JAMES W THOMPSON","PO BOX 114","BILLINGS","MT","59103-0114",0,3,3,1000,0,1,17,0,1,1,201512,4,2,2,0,12,238916,15226,15226,"A116",""
"436","275377856","RIVERBEND OPERA COMPANY","RIVERBEND OPERA COMPANY","% JOHN TURNER","1210 DAVISWOOD DR","MCLEAN","VA","22102-2229",0,3,3,1000,0,1,16,0,1,1,201512,0,0,2,0,12,0,0,0,"A60",""
"437","562339957","RIVERSIDE LYRIC OPERA","RIVERSIDE LYRIC OPERA","% DAN OLSON","4035 MARKET ST","RIVERSIDE","CA","92501-3542",0,3,3,1000,0,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,"A6A",""
"438","953566332","RIVERSIDE OPERA GUILD","RIVERSIDE OPERA GUILD","% GERALDINE WOODS","20345 GRAND AVE","WILDOMAR","CA","92595-9231",0,3,3,1000,0,1,16,998000000,1,1,201412,2,2,2,0,12,18016,11153,7101,"A6A",""
"439","205109731","ROCHESTER LYRIC OPERA INC","ROCHESTER LYRIC OPERA INC","% ANTHONY COTRONEO","91 KNOLLWOOD DR","ROCHESTER","NY","14618-3512",0,3,3,2000,0,1,15,0,1,1,201506,6,4,1,0,6,1240320,235991,139641,"A65",""
"440","911841406","SACRAMENTO PHILHARMONIC AND OPERA","SACRAMENTO REGION PERFORMING ARTS ALLIANCE","% ALICE SAURO","1030 15TH ST STE 200","SACRAMENTO","CA","95814-4030",0,3,3,1000,0,1,16,995090000,1,1,201506,5,5,1,0,6,567659,768514,767709,"A69",""
"441","61603236","SALT MARSH OPERA COMPANY","SALT MARSH OPERA COMPANY","% ARTHUR CATTRELL","PO BOX 227","STONINGTON","CT","06378-0227",0,3,3,1000,0,1,15,0,1,1,201512,2,4,1,0,12,12812,313658,313658,"A6A",""
"442","956044429","SAN DIEGO OPERA ASSOCIATION","SAN DIEGO OPERA ASSOCIATION","","233 A ST STE 500","SAN DIEGO","CA","92101-4095",0,3,3,3000,0,1,16,119000000,1,1,201506,8,8,1,0,6,14841731,10754751,9832523,"A6A0",""
"443","330519746","SAN DIEGO OPERA ASSOCIATION ENDOWMENT TRUST","SAN DIEGO OPERA ASSOCIATION ENDOWMENT TRUST","","PO BOX 1501","PENNINGTON","NJ","08534-0671",0,3,3,1000,0,1,17,0,1,1,201606,6,4,1,0,6,3481418,116204,116204,"A6A0",""
"444","940836240","SAN FRANCISCO OPERA ASSOCIATION","SAN FRANCISCO OPERA ASSOCIATION","","301 VAN NESS AVE","SAN FRANCISCO","CA","94102-4509",0,3,3,2000,0,1,15,119922000,1,1,201507,9,9,1,0,7,238003934,134316827,101715528,"A6A0",""
"445","941189846","SAN FRANCISCO OPERA GUILD","SAN FRANCISCO OPERA GUILD","% WAR MEMORIAL OPERA HOUSE","301 VAN NESS AVE","SAN FRANCISCO","CA","94102-4509",0,3,3,1000,0,1,16,119000000,1,1,201507,7,6,1,0,7,5592688,2501649,2501649,"",""
"446","364255580","SANTA CECILIA OPERA AND ORCHESTRA ASSOCIATION","SANTA CECILIA OPERA AND ORCHESTRA ASSOCIATION","% SONIA MARIE DE LEON","2759 W BROADWAY","LOS ANGELES","CA","90041-1038",0,3,3,2000,0,1,15,995090000,1,1,201508,4,4,1,0,8,188929,343828,343828,"A6A0",""
"447","237089047","SARASOTA OPERA ASSOCIATION, INC.","SARASOTA OPERA ASSOCIATION INC","","61 N PINEAPPLE AVE","SARASOTA","FL","34236-5716",0,3,3,2000,0,1,16,90000000,1,1,201505,8,8,1,0,5,24952595,15794775,12246389,"A6A0",""
"448","236289477","SAVOY COMPANY WESTERN SAVINGS FUND BUILDING","SAVOY COMPANY WESTERN SAVINGS FUND BUILDING","","PO BOX 59150","PHILADELPHIA","PA","19102-9150",0,3,3,2000,0,1,16,119602059,1,1,201509,4,4,1,0,9,268388,106882,106882,"A6A0",""
"449","237224835","SCHENECTADY LIGHT OPERA CO INC","SCHENECTADY LIGHT OPERA CO INC","","PO BOX 1006","SCHENECTADY","NY","12301-1006",0,3,3,1200,0,1,15,88090000,1,1,201505,6,4,1,0,5,1428965,271578,271578,"A6A",""
"450","146030188","SEAGLE MUSIC COLONY","SEAGLE MUSIC COLONY INC","","PO BOX 366","SCHROON LAKE","NY","12870-0366",0,3,3,1000,0,1,16,40927000,1,1,201512,6,5,1,0,12,2450595,897458,675531,"B82Z","RICHARD V MCMANUS"
"451","910760426","SEATTLE OPERA","SEATTLE OPERA","","1020 JOHN ST","SEATTLE","WA","98109-5319",0,3,3,2000,0,1,16,119000000,1,1,201506,8,8,1,0,6,29389781,26966700,25609848,"A6A0",""
"452","911174712","SEATTLE OPERA FOUNDATION","SEATTLE OPERA FOUNDATION","","1020 JOHN ST","SEATTLE","WA","98109-5319",0,3,3,7000,0,1,17,602922000,1,1,201506,8,6,1,0,6,26239118,3916653,1414493,"A6AI",""
"453","916037578","SAETTLE OPERA GUILD INC","SEATTLE OPERA GUILD INC","% TREASURER","2226 EASTLAKE AVE E 222","SEATTLE","WA","98102-3419",0,3,3,1000,0,1,16,59000000,1,1,201512,3,4,1,0,12,33651,106113,66735,"A6AZ",""
"454","593551267","SHANDS AUXILIARY INC","SHANDS AUXILIARY INC","% LOU ANN KAPPER","PO BOX 100336","GAINESVILLE","FL","32610-0336",0,3,3,1000,0,1,16,0,1,1,201506,4,4,1,0,6,113869,311122,75813,"A6A0",""
"455","726021455","SHREVEPORT OPERA","SHREVEPORT OPERA","","212 TEXAS ST STE 101","SHREVEPORT","LA","71101-3249",0,3,3,1000,0,1,16,119000000,1,1,201606,5,5,1,0,6,613068,915661,783198,"A6A0",""
"456","942515886","SIERRA CHAMBER OPERA","SIERRA CHAMBER OPERA","","834 E ALAMOS AVE","FRESNO","CA","93704-3103",0,3,3,2000,0,1,16,90000000,1,1,201606,4,4,1,0,6,155489,195283,36535,"A6A0",""
"457","942515886","SIERRA CHAMBER OPERA","SIERRA CHAMBER OPERA","","834 E ALAMOS AVE","FRESNO","CA","93704-3103",0,3,3,2000,0,1,16,90000000,1,1,201606,4,4,1,0,6,155489,195283,36535,"A6A0",""
"458","454571979","SIN CITY OPERA","SIN CITY OPERA","","50 S STEPHANIE ST STE 201","HENDERSON","NV","89012-5731",0,3,3,2000,0,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,"A6A",""
"459","200156714","SKAGIT OPERA","SKAGIT OPERA","","PO BOX 1756","MOUNT VERNON","WA","98273-1756",0,3,3,1000,0,1,15,0,1,1,201506,3,4,1,0,6,27808,153903,153903,"A6A",""
"460","411375724","SKYLARK OPERA","SKYLARK OPERA","","75 5TH ST W STE 414","SAINT PAUL","MN","55102-1414",0,3,3,2000,0,1,16,88089995,1,1,201509,3,4,1,0,9,52593,205281,205281,"A6A0",""
"461","390975374","SKYLIGHT MUSIC THEATRE CORP","SKYLIGHT MUSIC THEATRE CORP","","158 N BROADWAY","MILWAUKEE","WI","53202-6037",0,3,3,2000,0,1,15,119059000,1,1,201606,6,6,1,0,6,3402425,2937900,2887022,"A6A0",""
"462","680454224","SOLO OPERA","SOLO OPERA","% SYLVIA AMORINO GONZALEZ","3537 BONARI CT","CONCORD","CA","94519-2413",0,3,3,2100,0,1,16,0,1,1,201512,2,3,2,0,12,23734,46730,41941,"A6A",""
"463","954652153","SOUTHLAND SINGS","SOUTHLAND SINGS","","450 TOCINO DR","DUARTE","CA","91010-1451",0,3,3,1000,0,1,16,995088000,1,1,201606,4,4,1,0,6,278195,120956,120956,"A6A0",""
"464","463526503","SPECTRUM SYMPHONY OF NEW YORK","SPECTRUM SYMPHONY OF NEW YORK","% DIANA J BASSO ESQ","76 W 85TH ST APT 1E","NEW YORK","NY","10024-4539",0,3,3,1200,0,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,"A20",""
"465","570660848","SPOLETO FESTIVAL USA","SPOLETO FESTIVAL U S A","% SPOL","14 GEORGE ST","CHARLESTON","SC","29401-1524",0,3,3,1000,0,1,16,91064119,1,1,201608,8,8,1,0,8,16963177,10388750,9154088,"A200",""
"466","237025084","SPRINGER OPERA HOUSE ARTS ASSOCIATION INC","SPRINGER OPERA HOUSE ARTS ASSOCIATION INC","","103 10TH ST","COLUMBUS","GA","31901-2741",0,3,3,2000,0,1,16,119059000,1,1,201606,8,6,1,0,6,20035285,2945504,1935068,"A6A0",""
"467","586217462","SPRINGER OPERA HOUSE ARTS ASSOCIATION TUA","SPRINGER OPERA HOUSE ARTS ASSOCIATION TUA 3019590655 006","% SUNTRUST BANK","PO BOX 1908","ORLANDO","FL","32802-1908",0,3,3,2000,0,1,15,0,2,1,201506,6,4,1,0,6,2854416,441234,100500,"",""
"468","431222808","SPRINGFIELD REGIONAL OPERA","SPRINGFIELD REGIONAL OPERA","","411 N SHERMAN PKWY","SPRINGFIELD","MO","65802-3652",0,3,3,1000,0,1,15,408000000,1,1,201606,3,4,1,0,6,64515,105521,99221,"A6A0",""
"469","510517111","ST. LOUIS OPERA CLUB","ST LOUIS OPERA CLUB","% TRUDY BRUCHAS","704 ABBOTTSFORD CT","LAKE ST LOUIS","MO","63367-2553",0,7,3,1000,0,2,0,0,1,1,201512,1,1,2,0,12,4616,7560,7560,"A6A",""
"470","208523525","ST. PETERSBURG OPERA COMPANY","ST PETERSBURG OPERA COMPANY","","PO BOX 238","ST PETERSBURG","FL","33731-0238",0,3,3,2000,0,1,15,0,1,1,201507,6,6,1,0,7,1167859,1011191,1011191,"A6A",""
"471","237100511","ST. PETERSBURG OPERA GUILD INC","ST PETERSBURG OPERA GUILD INC","% IRENE ATHOS","555 5TH AVE NE STE 514","ST PETERSBURG","FL","33701-2680",0,3,3,1000,0,1,16,59000000,1,1,201604,2,3,1,0,4,23443,53590,45926,"A6A",""
"472","946184451","STOCKTON OPERA ASSOCIATION INC","STOCKTON OPERA ASSOCIATION INC","","431 S HAM LANE","LODI","CA","95242-3524",0,3,3,2000,0,1,16,119059000,1,1,201512,4,3,1,0,12,123935,61972,-36866,"A6A0",""
"473","310913307","STUARTS OPERA HOUSE, INC.","STUARTS OPERA HOUSE INC","% TIM PEACOCK","PO BOX 217","NELSONVILLE","OH","45764-0217",0,3,3,1200,0,1,15,994060000,1,1,201512,6,6,1,0,12,3650409,1565572,850769,"A540",""
"474","431992518","SUGAR CREEK OPERA LTD","SUGAR CREEK OPERA LTD","% BARBARA TODD","PO BOX 322","WATSEKA","IL","60970-0322",0,3,3,2000,0,1,15,0,1,1,201510,1,4,1,0,10,1381,121892,121892,"A6A",""
"475","161110467","SUMMER SAVOYARDS INC","SUMMER SAVOYARDS INC","","PO BOX 486","BINGHAMTON","NY","13902-0486",0,3,3,1000,0,1,16,0,1,1,201510,3,1,2,0,10,60337,6711,6711,"",""
"476","820530372","SUN VALLEY OPERA COMPANY","SUN VALLEY OPERA COMPANY","% FLOYD A MCCRACKEN","PO BOX 7187","KETCHUM","ID","83340-7100",0,3,3,1000,0,1,15,0,1,1,201512,4,4,1,0,12,101748,178166,156133,"A6A",""
"477","237167068","SYRACUSE OPERA COMPANY, INC.","SYRACUSE OPERA COMPANY INC","","PO BOX 1223","SYRACUSE","NY","13201-1223",0,3,3,2100,0,1,15,89119000,1,1,201506,5,6,1,0,6,572616,1090112,1076405,"A6A0",""
"478","911237511","TACOMA OPERA ASSOCIATION","TACOMA OPERA ASSOCIATION","% NOEL KORAN","1119 PACIFIC AVE STE 405","TACOMA","WA","98402-4312",0,3,3,3000,0,1,16,89995000,1,1,201505,3,5,1,0,5,36884,515359,489758,"A6A0",""
"479","133986191","TACONIC OPERA INC","TACONIC OPERA INC","% DAN MONTEZ","9 STACEY CT","PEEKSKILL","NY","10566-2502",0,3,3,2000,0,1,15,995089000,1,1,201506,1,3,1,0,6,7693,83082,76830,"A6A0",""
"480","931191876","THEATRE GUILD AND CIVIC LIGHT OPERA OF LAKEWOOD","THEATRE GUILD AND CIVIC LIGHT OPERA OF LAKEWOOD","","4184 TERESA AVE","CYPRESS","CA","90630-4239",0,3,3,2000,0,1,16,149000000,1,1,201512,1,1,2,0,12,932,5961,5961,"A6BZ",""
"481","133789627","TEATRO GRATTACIELO","TEATRO GRATTACIELO","% DUANE D PRINTZ","2 RIVERSIDE DR APT 2C","NEW YORK","NY","10023-2524",0,3,3,2000,0,1,15,994090000,5,1,201512,3,4,1,0,12,81609,200272,200272,"A6A0",""
"482","581371843","THE ATLANTA OPERA INC","THE ATLANTA OPERA INC","% PAUL DECKARD","1575 NORTHSIDE DR NW STE 350","ATLANTA","GA","30318-4210",0,3,3,2000,0,1,15,90119994,1,1,201506,7,7,1,0,6,9057657,6503477,5932280,"A6A0",""
"483","562452786","THE ATLANTIC COAST OPERA FESTIVAL","ATLANTIC COAST OPERA FESTIVAL","% BEATRICE BEER","2028 S 17TH ST STE 11","PHILADELPHIA","PA","19145-2902",0,3,3,1000,0,1,15,0,1,1,201512,4,3,2,0,12,386530,25517,25517,"",""
"484","752008823","THE DALLAS OPERA FOUNDATION","THE DALLAS OPERA FOUNDATION","","2403 FLORA STREET NO 500","DALLAS","TX","75201-2415",0,3,3,1000,0,1,17,602000000,2,1,201506,8,6,1,0,6,29808198,1438711,1438711,"T30Z",""
"485","860796225","THE FLAGSTAFF LIGHT OPERA COMPANY","THE FLAGSTAFF LIGHT OPERA COMPANY","","PO BOX 23587","FLAGSTAFF","AZ","86002-3587",0,3,3,1000,0,1,15,994088000,1,1,201512,2,3,2,0,12,11220,42006,42006,"A60",""
"486","411368101","THE GILBERT & SULLIVAN VERY LIGHT OPERA COMPANY","THE GILBERT & SULLIVAN VERY LIGHT OPERA COMPANY","% RICHARD RAMES","PO BOX 580172","MINNEAPOLIS","MN","55458-0172",0,3,3,2000,0,1,16,88089090,1,1,201512,4,3,1,0,12,105910,77561,71861,"A6A0",""
"487","591862792","THE GOLD COAST OPERA INC","THE GOLD COAST OPERA INC","% TOM CAVENDISH","12037 NW 1ST ST","CORAL SPRINGS","FL","33071-8005",0,3,3,2000,0,1,15,89090000,1,1,201506,1,1,2,0,6,1677,10,10,"A6A0",""
"488","421133812","THE GRAND OPERA HOUSE, IOWA","THE GRAND OPERA HOUSE","","135 W 8TH ST","DUBUQUE","IA","52001-6810",0,3,3,1000,0,1,16,995000000,1,1,201512,6,5,1,0,12,4033911,543599,529163,"A650",""
"489","363652212","THE MATTHEWS OPERA HOUSE AND ARTS CENTER","THE MATTHEWS OPERA HOUSE AND ARTS CENTER","","612 N MAIN ST","SPEARFISH","SD","57783-2445",0,3,3,1000,0,1,15,408000000,1,1,201607,5,4,1,0,7,680544,421058,418719,"A610",""
"490","272295236","THE MICROSCOPIC OPERA COMPANY","MICROSCOPIC OPERA COMPANY","% ERICA OLDEN","10944 DRYDEN AVE","CUPERTINO","CA","95014-4784",0,3,3,1000,0,1,15,0,1,1,201312,3,4,1,0,12,25612,125438,122969,"A6A",""
"491","410946789","THE MINNESOTA OPERA","THE MINNESOTA OPERA","","620 N 1ST ST","MINNEAPOLIS","MN","55401-1225",0,3,3,2000,0,1,16,119059000,1,1,201506,8,8,1,0,6,28777250,12099226,11244876,"A6A0",""
"492","454122494","THE OPERA ATELIER INC","THE OPERA ATELIER INC","% JACQUELINE SOLORZANO","2364 SW 8TH ST","MIAMI","FL","33135-4916",0,3,3,2000,0,1,15,0,1,1,201512,1,2,2,0,12,778,21774,21774,"A6A",""
"493","742648245","THE OPERA COMPANY INC","THE OPERA COMPANY INC","","PO BOX 5106","EL PASO","TX","79953-5106",0,3,3,1000,0,1,16,89000000,1,1,201506,3,4,1,0,6,59322,489110,460089,"A6A0",""
"494","133377138","THE OPERA FOUNDATION INC","THE OPERA FOUNDATION INC","% MANNHEIM LLC","CO MANNHEIM LLC 712 5TH AVE","NEW YORK","NY","10019-0000",0,3,3,1000,0,1,15,119000000,1,1,201606,4,4,1,0,6,128473,114084,114084,"A6AJ","DEUTSCHE BANK KAPITAL"
"495","752206097","THE OPERA GUILD OF FORT WORTH","THE OPERA GUILD OF FORT WORTH","","PO BOX 100381","FORT WORTH","TX","76185-0381",0,3,3,1000,0,1,15,90000000,1,1,201405,4,4,1,0,5,262406,106018,106018,"A110",""
"496","10528754","THE OPERA HOUSE AT BOOTHBAY HARBOR","THE OPERA HOUSE AT BOOTHBAY HARBOR","","PO BOX 800","BOOTHBAY HBR","ME","04538-0800",0,3,3,2000,0,1,15,0,1,1,201512,6,4,1,0,12,2706053,492200,411287,"A116",""
"497","953736299","THE OPERA LEAGUE OF LOS ANGELES","THE OPERA LEAGUE OF LOS ANGELES","","PO BOX 491057","LOS ANGELES","CA","90049-9057",0,3,3,2000,0,1,16,119995000,1,1,201506,6,4,1,0,6,1218291,496476,435545,"A110",""
"498","364275279","THE POCKET OPERA PLAYERS","THE POCKET OPERA PLAYERS","% JOHN EATON","28 72ND ST","NORTH BERGEN","NJ","07047-5902",0,3,3,2000,0,1,15,0,1,1,201412,1,2,2,0,12,4997,24450,24450,"A6A",""
"499","112734261","THE REGINA OPERA COMPANY INC","THE REGINA OPERA COMPANY INC","","599 E 7TH ST APT 1A","BROOKLYN","NY","11218-5914",0,3,3,1000,0,1,15,89000000,1,1,201508,3,4,1,0,8,44408,121786,121786,"A6A0",""
"500","133206807","THE RIVERSIDE OPERA ENSEMBLE INC","THE RIVERSIDE OPERA ENSEMBLE INC","% JAMES KARDON","488 MADISON AVE FL 14","NEW YORK","NY","10022-5717",0,3,3,1000,0,1,16,88089090,1,1,201512,1,1,2,0,12,963,5299,5299,"",""
"501","850131810","THE SANTA FE OPERA","THE SANTA FE OPERA","","301 OPERA DR","SANTA FE","NM","87506-2823",0,3,3,1000,0,1,15,119000000,1,1,201509,9,9,1,0,9,113197477,61384946,24168135,"A6A",""
"502","570861531","THE SPARTANBURG REPERTORY COMPANY","THE SPARTANBURG REPERTORY COMPANY","% CHAPMAN CULTURAL CENTER","200 E SAINT JOHN ST","SPARTANBURG","SC","29306-5124",0,3,3,2000,0,1,16,88090000,1,1,201606,3,2,2,0,6,40412,23220,23038,"A6A0",""
"503","391915602","THRASHER OPERA HOUSE CORPORATION","THRASHER OPERA HOUSE CORPORATION","","510 MILL ST","GREEN LAKE","WI","54941-9575",0,3,3,1300,0,1,15,994062090,1,1,201512,6,5,1,0,12,1144013,979474,974450,"A610",""
"504","381742032","TIBBITS OPERA FOUNDATION AND ARTS COUNCIL, INC.","TIBBITS OPERA FOUNDATION AND ARTS COUNCIL INC","","14 S HANCHETT ST","COLDWATER","MI","49036-1907",0,3,3,2000,0,1,16,59000000,1,1,201509,6,5,1,0,9,1916744,565919,555588,"A260",""
"505","20697823","TIBBITS OPERA HOUSE ENDOWMENT INC","TIBBITS OPERA HOUSE ENDOWMENT INC","% M CHRISTINE DELANEY","14 S HANCHETT ST","COLDWATER","MI","49036-1907",0,3,3,1000,0,1,4,0,1,1,201512,4,1,0,1,12,168239,4374,NA,"A6A",""
"506","346556139","TOLEDO OPERA ASSOCIATION","TOLEDO OPERA ASSOCIATION","","425 JEFFERSON AVE STE 601","TOLEDO","OH","43604-1080",0,3,3,2000,0,1,16,119000000,5,1,201505,6,5,1,0,5,1237117,991946,973862,"A6A0",""
"507","770013155","TOWNSEND OPERA PLAYERS INC","TOWNSEND OPERA PLAYERS INC","","PO BOX 4519","MODESTO","CA","95352-4519",0,3,3,2000,0,1,15,90000000,1,1,201506,2,4,1,0,6,23179,333752,333752,"A6AZ",""
"508","150544166","TRI-CITIES OPERA COMPANY INC","TRI-CITIES OPERA COMPANY INC","","315 CLINTON ST","BINGHAMTON","NY","13905-2017",0,3,3,2000,0,1,16,119059000,1,1,201606,5,6,1,0,6,938627,1431436,894689,"A6A0",""
"509","264749958","TRIANGLE OPERA STUDIOS","TRIANGLE OPERA STUDIOS","","4106 BARTLETT DR","DURHAM","NC","27705-1531",0,3,3,1000,0,1,15,0,1,1,201406,1,1,2,0,6,1,2000,2000,"A6A",""
"510","161681342","TRILOGY AN OPERA COMPANY","TRILOGY AN OPERA COMPANY","% KEVIN MAYNOR","30 HOWARD CT","NEWARK","NJ","07103-3455",0,3,3,1000,0,1,15,0,1,1,201512,2,4,1,0,12,22838,143606,143606,"A68",""
